"scientific_name","timePeriod","n_grids"
"Anthracoceros coronatus","2014",12
"Anthracoceros coronatus","2015",20
"Anthracoceros coronatus","2016",31
"Anthracoceros coronatus","2017",37
"Anthracoceros coronatus","2018",52
"Anthracoceros coronatus","2019",49
"Anthracoceros coronatus","2020",65
"Anthracoceros coronatus","2021",69
"Anthracoceros coronatus","2022",65
"Anthracoceros coronatus","pre2000",1
"Anthus campestris","2000-2006",4
"Anthus campestris","2007-2010",8
"Anthus campestris","2011-2012",6
"Anthus campestris","2013",5
"Anthus campestris","2014",7
"Anthus campestris","2015",18
"Anthus campestris","2016",31
"Anthus campestris","2017",50
"Anthus campestris","2018",51
"Anthus campestris","2019",62
"Anthus campestris","2020",77
"Anthus campestris","2021",75
"Anthus campestris","2022",41
"Anthus campestris","pre2000",4
"Anthus cervinus","2018",1
"Anthus cervinus","2019",3
"Anthus cervinus","2020",4
"Anthus cervinus","2021",6
"Anthus cervinus","2022",3
"Anthus godlewskii","2007-2010",2
"Anthus godlewskii","2011-2012",1
"Anthus godlewskii","2013",4
"Anthus godlewskii","2014",3
"Anthus godlewskii","2015",4
"Anthus godlewskii","2016",11
"Anthus godlewskii","2017",13
"Anthus godlewskii","2018",12
"Anthus godlewskii","2019",19
"Anthus godlewskii","2020",22
"Anthus godlewskii","2021",21
"Anthus godlewskii","2022",22
"Anthus hodgsoni","2000-2006",2
"Anthus hodgsoni","2007-2010",10
"Anthus hodgsoni","2011-2012",5
"Anthus hodgsoni","2013",6
"Anthus hodgsoni","2014",10
"Anthus hodgsoni","2015",22
"Anthus hodgsoni","2016",34
"Anthus hodgsoni","2017",55
"Anthus hodgsoni","2018",61
"Anthus hodgsoni","2019",64
"Anthus hodgsoni","2020",61
"Anthus hodgsoni","2021",111
"Anthus hodgsoni","2022",62
"Anthus hodgsoni","pre2000",3
"Anthus nilghiriensis","2013",2
"Anthus nilghiriensis","2014",2
"Anthus nilghiriensis","2015",6
"Anthus nilghiriensis","2016",5
"Anthus nilghiriensis","2017",6
"Anthus nilghiriensis","2018",4
"Anthus nilghiriensis","2019",5
"Anthus nilghiriensis","2020",5
"Anthus nilghiriensis","2021",6
"Anthus nilghiriensis","2022",4
"Anthus pratensis","2021",1
"Anthus richardi","2007-2010",1
"Anthus richardi","2011-2012",2
"Anthus richardi","2014",2
"Anthus richardi","2015",8
"Anthus richardi","2016",12
"Anthus richardi","2017",6
"Anthus richardi","2018",9
"Anthus richardi","2019",2
"Anthus richardi","2020",6
"Anthus richardi","2021",11
"Anthus richardi","2022",9
"Anthus richardi","pre2000",1
"Anthus roseatus","2007-2010",2
"Anthus roseatus","2013",4
"Anthus roseatus","2015",5
"Anthus roseatus","2016",9
"Anthus roseatus","2017",19
"Anthus roseatus","2018",18
"Anthus roseatus","2019",41
"Anthus roseatus","2020",22
"Anthus roseatus","2021",43
"Anthus roseatus","2022",24
"Anthus rubescens","2013",1
"Anthus rubescens","2016",1
"Anthus rufulus","2000-2006",10
"Anthus rufulus","2007-2010",28
"Anthus rufulus","2011-2012",34
"Anthus rufulus","2013",30
"Anthus rufulus","2014",73
"Anthus rufulus","2015",129
"Anthus rufulus","2016",222
"Anthus rufulus","2017",268
"Anthus rufulus","2018",284
"Anthus rufulus","2019",358
"Anthus rufulus","2020",401
"Anthus rufulus","2021",467
"Anthus rufulus","2022",374
"Anthus rufulus","pre2000",20
"Anthus similis","2007-2010",1
"Anthus similis","2011-2012",2
"Anthus similis","2013",3
"Anthus similis","2015",5
"Anthus similis","2016",9
"Anthus similis","2017",16
"Anthus similis","2018",22
"Anthus similis","2019",19
"Anthus similis","2020",25
"Anthus similis","2021",35
"Anthus similis","2022",18
"Anthus spinoletta","2014",1
"Anthus spinoletta","2016",2
"Anthus spinoletta","2017",2
"Anthus spinoletta","2018",3
"Anthus spinoletta","2019",6
"Anthus spinoletta","2020",6
"Anthus spinoletta","2021",10
"Anthus spinoletta","2022",6
"Anthus sylvanus","2000-2006",1
"Anthus sylvanus","2011-2012",1
"Anthus sylvanus","2015",1
"Anthus sylvanus","2016",2
"Anthus sylvanus","2017",5
"Anthus sylvanus","2018",4
"Anthus sylvanus","2019",7
"Anthus sylvanus","2020",3
"Anthus sylvanus","2021",11
"Anthus sylvanus","2022",10
"Anthus trivialis","2000-2006",2
"Anthus trivialis","2007-2010",5
"Anthus trivialis","2011-2012",5
"Anthus trivialis","2013",6
"Anthus trivialis","2014",17
"Anthus trivialis","2015",28
"Anthus trivialis","2016",59
"Anthus trivialis","2017",76
"Anthus trivialis","2018",82
"Anthus trivialis","2019",93
"Anthus trivialis","2020",98
"Anthus trivialis","2021",137
"Anthus trivialis","2022",73
"Anthus trivialis","pre2000",3
"Antigone antigone","2000-2006",3
"Antigone antigone","2007-2010",5
"Antigone antigone","2011-2012",3
"Antigone antigone","2013",5
"Antigone antigone","2014",8
"Antigone antigone","2015",13
"Antigone antigone","2016",24
"Antigone antigone","2017",34
"Antigone antigone","2018",38
"Antigone antigone","2019",59
"Antigone antigone","2020",55
"Antigone antigone","2021",81
"Antigone antigone","2022",58
"Antigone antigone","pre2000",6
"Aplonis panayensis","2013",2
"Aplonis panayensis","2015",3
"Aplonis panayensis","2016",1
"Aplonis panayensis","2017",5
"Aplonis panayensis","2018",5
"Aplonis panayensis","2019",10
"Aplonis panayensis","2020",7
"Aplonis panayensis","2021",11
"Aplonis panayensis","2022",13
"Apus acuticauda","2007-2010",1
"Apus acuticauda","2013",1
"Apus acuticauda","2014",1
"Apus acuticauda","2015",2
"Apus acuticauda","2016",1
"Apus acuticauda","2017",1
"Apus acuticauda","2018",2
"Apus acuticauda","2021",1
"Apus acuticauda","2022",3
"Apus acuticauda","pre2000",1
"Apus affinis","2000-2006",25
"Apus affinis","2007-2010",35
"Apus affinis","2011-2012",30
"Apus affinis","2013",29
"Apus affinis","2014",103
"Apus affinis","2015",147
"Apus affinis","2016",240
"Apus affinis","2017",305
"Apus affinis","2018",360
"Apus affinis","2019",439
"Apus affinis","2020",510
"Apus affinis","2021",602
"Apus affinis","2022",489
"Apus affinis","pre2000",23
"Apus apus","2011-2012",1
"Apus apus","2015",2
"Apus apus","2016",5
"Apus apus","2017",5
"Apus apus","2018",4
"Apus apus","2019",9
"Apus apus","2020",1
"Apus apus","2021",9
"Apus apus","2022",8
"Apus leuconyx","2013",3
"Apus leuconyx","2014",2
"Apus leuconyx","2015",5
"Apus leuconyx","2016",1
"Apus leuconyx","2017",3
"Apus leuconyx","2018",6
"Apus leuconyx","2019",4
"Apus leuconyx","2020",9
"Apus leuconyx","2021",7
"Apus leuconyx","2022",6
"Apus nipalensis","2007-2010",1
"Apus nipalensis","2011-2012",1
"Apus nipalensis","2013",1
"Apus nipalensis","2014",4
"Apus nipalensis","2015",6
"Apus nipalensis","2016",8
"Apus nipalensis","2017",14
"Apus nipalensis","2018",11
"Apus nipalensis","2019",14
"Apus nipalensis","2020",10
"Apus nipalensis","2021",19
"Apus nipalensis","2022",37
"Aquila chrysaetos","2007-2010",1
"Aquila chrysaetos","2013",2
"Aquila chrysaetos","2014",3
"Aquila chrysaetos","2015",9
"Aquila chrysaetos","2016",6
"Aquila chrysaetos","2017",8
"Aquila chrysaetos","2018",15
"Aquila chrysaetos","2019",21
"Aquila chrysaetos","2020",12
"Aquila chrysaetos","2021",29
"Aquila chrysaetos","2022",14
"Aquila chrysaetos","pre2000",2
"Aquila fasciata","2000-2006",1
"Aquila fasciata","2011-2012",4
"Aquila fasciata","2013",4
"Aquila fasciata","2014",17
"Aquila fasciata","2015",25
"Aquila fasciata","2016",34
"Aquila fasciata","2017",59
"Aquila fasciata","2018",63
"Aquila fasciata","2019",90
"Aquila fasciata","2020",99
"Aquila fasciata","2021",107
"Aquila fasciata","2022",71
"Aquila fasciata","pre2000",3
"Aquila heliaca","2007-2010",2
"Aquila heliaca","2011-2012",1
"Aquila heliaca","2013",5
"Aquila heliaca","2014",3
"Aquila heliaca","2015",3
"Aquila heliaca","2016",8
"Aquila heliaca","2017",16
"Aquila heliaca","2018",16
"Aquila heliaca","2019",19
"Aquila heliaca","2020",18
"Aquila heliaca","2021",24
"Aquila heliaca","2022",17
"Aquila heliaca","pre2000",1
"Aquila nipalensis","2000-2006",4
"Aquila nipalensis","2007-2010",6
"Aquila nipalensis","2011-2012",8
"Aquila nipalensis","2013",7
"Aquila nipalensis","2014",14
"Aquila nipalensis","2015",26
"Aquila nipalensis","2016",38
"Aquila nipalensis","2017",55
"Aquila nipalensis","2018",73
"Aquila nipalensis","2019",85
"Aquila nipalensis","2020",87
"Aquila nipalensis","2021",97
"Aquila nipalensis","2022",78
"Aquila nipalensis","pre2000",2
"Aquila rapax","2007-2010",2
"Aquila rapax","2011-2012",5
"Aquila rapax","2013",1
"Aquila rapax","2014",6
"Aquila rapax","2015",9
"Aquila rapax","2016",20
"Aquila rapax","2017",19
"Aquila rapax","2018",28
"Aquila rapax","2019",27
"Aquila rapax","2020",24
"Aquila rapax","2021",16
"Aquila rapax","2022",19
"Aquila rapax","pre2000",2
"Arachnothera longirostra","2000-2006",3
"Arachnothera longirostra","2007-2010",4
"Arachnothera longirostra","2011-2012",5
"Arachnothera longirostra","2013",7
"Arachnothera longirostra","2014",23
"Arachnothera longirostra","2015",41
"Arachnothera longirostra","2016",39
"Arachnothera longirostra","2017",56
"Arachnothera longirostra","2018",62
"Arachnothera longirostra","2019",76
"Arachnothera longirostra","2020",77
"Arachnothera longirostra","2021",93
"Arachnothera longirostra","2022",77
"Arachnothera longirostra","pre2000",5
"Arachnothera magna","2013",1
"Arachnothera magna","2014",2
"Arachnothera magna","2015",12
"Arachnothera magna","2016",13
"Arachnothera magna","2017",10
"Arachnothera magna","2018",19
"Arachnothera magna","2019",17
"Arachnothera magna","2020",10
"Arachnothera magna","2021",28
"Arachnothera magna","2022",37
"Arborophila atrogularis","2015",1
"Arborophila atrogularis","2016",3
"Arborophila atrogularis","2017",1
"Arborophila atrogularis","2018",5
"Arborophila atrogularis","2019",6
"Arborophila atrogularis","2020",2
"Arborophila atrogularis","2021",4
"Arborophila atrogularis","2022",4
"Arborophila atrogularis","pre2000",2
"Arborophila mandellii","2000-2006",1
"Arborophila mandellii","2007-2010",1
"Arborophila mandellii","2013",1
"Arborophila mandellii","2014",1
"Arborophila mandellii","2015",3
"Arborophila mandellii","2019",1
"Arborophila mandellii","2022",2
"Arborophila rufogularis","2000-2006",1
"Arborophila rufogularis","2013",2
"Arborophila rufogularis","2015",4
"Arborophila rufogularis","2016",1
"Arborophila rufogularis","2017",1
"Arborophila rufogularis","2018",8
"Arborophila rufogularis","2019",1
"Arborophila rufogularis","2020",2
"Arborophila rufogularis","2021",7
"Arborophila rufogularis","2022",10
"Arborophila torqueola","2013",5
"Arborophila torqueola","2014",4
"Arborophila torqueola","2015",11
"Arborophila torqueola","2016",7
"Arborophila torqueola","2017",15
"Arborophila torqueola","2018",20
"Arborophila torqueola","2019",24
"Arborophila torqueola","2020",21
"Arborophila torqueola","2021",31
"Arborophila torqueola","2022",28
"Ardea alba","2000-2006",18
"Ardea alba","2007-2010",45
"Ardea alba","2011-2012",62
"Ardea alba","2013",58
"Ardea alba","2014",137
"Ardea alba","2015",233
"Ardea alba","2016",312
"Ardea alba","2017",364
"Ardea alba","2018",428
"Ardea alba","2019",488
"Ardea alba","2020",562
"Ardea alba","2021",672
"Ardea alba","2022",556
"Ardea alba","pre2000",23
"Ardea cinerea","2000-2006",14
"Ardea cinerea","2007-2010",57
"Ardea cinerea","2011-2012",65
"Ardea cinerea","2013",66
"Ardea cinerea","2014",152
"Ardea cinerea","2015",224
"Ardea cinerea","2016",318
"Ardea cinerea","2017",393
"Ardea cinerea","2018",432
"Ardea cinerea","2019",529
"Ardea cinerea","2020",537
"Ardea cinerea","2021",647
"Ardea cinerea","2022",554
"Ardea cinerea","pre2000",36
"Ardea insignis","2014",1
"Ardea insignis","2018",1
"Ardea insignis","2021",1
"Ardea intermedia","2000-2006",35
"Ardea intermedia","2007-2010",65
"Ardea intermedia","2011-2012",74
"Ardea intermedia","2013",70
"Ardea intermedia","2014",173
"Ardea intermedia","2015",275
"Ardea intermedia","2016",361
"Ardea intermedia","2017",429
"Ardea intermedia","2018",455
"Ardea intermedia","2019",554
"Ardea intermedia","2020",593
"Ardea intermedia","2021",689
"Ardea intermedia","2022",600
"Ardea intermedia","pre2000",30
"Ardea purpurea","2000-2006",15
"Ardea purpurea","2007-2010",41
"Ardea purpurea","2011-2012",49
"Ardea purpurea","2013",52
"Ardea purpurea","2014",129
"Ardea purpurea","2015",195
"Ardea purpurea","2016",246
"Ardea purpurea","2017",310
"Ardea purpurea","2018",328
"Ardea purpurea","2019",373
"Ardea purpurea","2020",431
"Ardea purpurea","2021",526
"Ardea purpurea","2022",428
"Ardea purpurea","pre2000",20
"Ardenna carneipes","2015",1
"Ardenna carneipes","2019",2
"Ardenna carneipes","2020",2
"Ardenna carneipes","2021",1
"Ardenna pacifica","2021",1
"Ardenna tenuirostris","2020",2
"Ardeola bacchus","2017",1
"Ardeola bacchus","2018",4
"Ardeola bacchus","2019",2
"Ardeola bacchus","2020",5
"Ardeola bacchus","2021",2
"Ardeola bacchus","2022",7
"Ardeola bacchus","pre2000",1
"Ardeola grayii","2000-2006",53
"Ardeola grayii","2007-2010",103
"Ardeola grayii","2011-2012",124
"Ardeola grayii","2013",133
"Ardeola grayii","2014",320
"Ardeola grayii","2015",467
"Ardeola grayii","2016",597
"Ardeola grayii","2017",719
"Ardeola grayii","2018",818
"Ardeola grayii","2019",949
"Ardeola grayii","2020",1095
"Ardeola grayii","2021",1250
"Ardeola grayii","2022",1032
"Ardeola grayii","pre2000",67
"Ardeola speciosa","2021",1
"Ardeola speciosa","2022",1
"Arenaria interpres","2000-2006",1
"Arenaria interpres","2007-2010",2
"Arenaria interpres","2011-2012",5
"Arenaria interpres","2013",3
"Arenaria interpres","2014",8
"Arenaria interpres","2015",11
"Arenaria interpres","2016",18
"Arenaria interpres","2017",25
"Arenaria interpres","2018",19
"Arenaria interpres","2019",24
"Arenaria interpres","2020",17
"Arenaria interpres","2021",23
"Arenaria interpres","2022",13
"Arenaria interpres","pre2000",2
"Argya affinis","2000-2006",7
"Argya affinis","2007-2010",12
"Argya affinis","2011-2012",17
"Argya affinis","2013",19
"Argya affinis","2014",107
"Argya affinis","2015",181
"Argya affinis","2016",195
"Argya affinis","2017",247
"Argya affinis","2018",256
"Argya affinis","2019",303
"Argya affinis","2020",306
"Argya affinis","2021",334
"Argya affinis","2022",281
"Argya affinis","pre2000",10
"Argya caudata","2000-2006",7
"Argya caudata","2007-2010",16
"Argya caudata","2011-2012",9
"Argya caudata","2013",16
"Argya caudata","2014",28
"Argya caudata","2015",51
"Argya caudata","2016",93
"Argya caudata","2017",134
"Argya caudata","2018",165
"Argya caudata","2019",165
"Argya caudata","2020",217
"Argya caudata","2021",250
"Argya caudata","2022",198
"Argya caudata","pre2000",8
"Argya earlei","2000-2006",1
"Argya earlei","2007-2010",2
"Argya earlei","2011-2012",1
"Argya earlei","2014",3
"Argya earlei","2015",4
"Argya earlei","2016",9
"Argya earlei","2017",8
"Argya earlei","2018",13
"Argya earlei","2019",30
"Argya earlei","2020",22
"Argya earlei","2021",34
"Argya earlei","2022",18
"Argya longirostris","2015",1
"Argya longirostris","2016",1
"Argya longirostris","2018",1
"Argya longirostris","2019",3
"Argya longirostris","2020",1
"Argya longirostris","2021",3
"Argya longirostris","2022",2
"Argya malcolmi","2000-2006",7
"Argya malcolmi","2007-2010",19
"Argya malcolmi","2011-2012",15
"Argya malcolmi","2013",28
"Argya malcolmi","2014",54
"Argya malcolmi","2015",102
"Argya malcolmi","2016",137
"Argya malcolmi","2017",194
"Argya malcolmi","2018",237
"Argya malcolmi","2019",316
"Argya malcolmi","2020",358
"Argya malcolmi","2021",395
"Argya malcolmi","2022",302
"Argya malcolmi","pre2000",10
"Argya striata","2000-2006",27
"Argya striata","2007-2010",51
"Argya striata","2011-2012",57
"Argya striata","2013",60
"Argya striata","2014",176
"Argya striata","2015",253
"Argya striata","2016",353
"Argya striata","2017",431
"Argya striata","2018",507
"Argya striata","2019",615
"Argya striata","2020",711
"Argya striata","2021",838
"Argya striata","2022",721
"Argya striata","pre2000",20
"Argya subrufa","2000-2006",5
"Argya subrufa","2007-2010",2
"Argya subrufa","2011-2012",2
"Argya subrufa","2013",5
"Argya subrufa","2014",18
"Argya subrufa","2015",26
"Argya subrufa","2016",31
"Argya subrufa","2017",51
"Argya subrufa","2018",47
"Argya subrufa","2019",54
"Argya subrufa","2020",58
"Argya subrufa","2021",65
"Argya subrufa","2022",57
"Argya subrufa","pre2000",3
"Artamus fuscus","2000-2006",7
"Artamus fuscus","2007-2010",6
"Artamus fuscus","2011-2012",9
"Artamus fuscus","2013",11
"Artamus fuscus","2014",54
"Artamus fuscus","2015",87
"Artamus fuscus","2016",139
"Artamus fuscus","2017",155
"Artamus fuscus","2018",166
"Artamus fuscus","2019",182
"Artamus fuscus","2020",206
"Artamus fuscus","2021",243
"Artamus fuscus","2022",202
"Artamus fuscus","pre2000",11
"Artamus leucorynchus","2014",1
"Artamus leucorynchus","2016",1
"Artamus leucorynchus","2017",2
"Artamus leucorynchus","2018",4
"Artamus leucorynchus","2019",4
"Artamus leucorynchus","2020",5
"Artamus leucorynchus","2021",4
"Artamus leucorynchus","2022",6
"Arundinax aedon","2014",2
"Arundinax aedon","2015",3
"Arundinax aedon","2016",8
"Arundinax aedon","2017",3
"Arundinax aedon","2018",14
"Arundinax aedon","2019",16
"Arundinax aedon","2020",19
"Arundinax aedon","2021",36
"Arundinax aedon","2022",26
"Asarcornis scutulata","2016",2
"Asarcornis scutulata","2017",1
"Asarcornis scutulata","2019",1
"Asarcornis scutulata","2020",2
"Asarcornis scutulata","2021",2
"Asarcornis scutulata","2022",1
"Asarcornis scutulata","pre2000",2
"Asio flammeus","2007-2010",3
"Asio flammeus","2013",1
"Asio flammeus","2014",1
"Asio flammeus","2015",2
"Asio flammeus","2016",1
"Asio flammeus","2017",15
"Asio flammeus","2018",19
"Asio flammeus","2019",8
"Asio flammeus","2020",12
"Asio flammeus","2021",21
"Asio flammeus","2022",9
"Asio otus","2011-2012",1
"Asio otus","2019",1
"Asio otus","2020",2
"Asio otus","2021",1
"Asio otus","2022",1
"Athene blewitti","2011-2012",1
"Athene blewitti","2014",1
"Athene blewitti","2015",1
"Athene blewitti","2016",3
"Athene blewitti","2017",3
"Athene blewitti","2018",1
"Athene blewitti","2019",1
"Athene blewitti","2021",6
"Athene blewitti","2022",3
"Athene brama","2000-2006",18
"Athene brama","2007-2010",37
"Athene brama","2011-2012",26
"Athene brama","2013",37
"Athene brama","2014",107
"Athene brama","2015",168
"Athene brama","2016",218
"Athene brama","2017",313
"Athene brama","2018",368
"Athene brama","2019",454
"Athene brama","2020",490
"Athene brama","2021",634
"Athene brama","2022",555
"Athene brama","pre2000",21
"Athene noctua","2011-2012",1
"Athene noctua","2014",1
"Athene noctua","2016",1
"Athene noctua","2017",2
"Athene noctua","2018",3
"Athene noctua","2019",3
"Athene noctua","2020",3
"Athene noctua","2021",4
"Athene noctua","2022",3
"Aviceda jerdoni","2000-2006",1
"Aviceda jerdoni","2011-2012",1
"Aviceda jerdoni","2013",1
"Aviceda jerdoni","2014",1
"Aviceda jerdoni","2016",4
"Aviceda jerdoni","2017",6
"Aviceda jerdoni","2018",3
"Aviceda jerdoni","2019",8
"Aviceda jerdoni","2020",2
"Aviceda jerdoni","2021",8
"Aviceda jerdoni","2022",13
"Aviceda leuphotes","2007-2010",1
